Bus, Main, Main, Main, Main, Main, Main, Main
Node, Main_Module, Main_Module, OrionBMS, Dashboard, Dashboard, torque_vector, torque_vector
Message, rear_wheel_speeds, rear_wheel_speeds, orion_currents_volts, filt_throttle_brake, dashboard_tv_parameters, throttle_vcu, throttle_vcu
Signal, left_speed_sensor, right_speed_sensor, pack_voltage, throttle, tv_enabled, vcu_k_rl, vcu_k_rr
33.555,0,0,285.8,99.9999,1,4095,4095
33.57,0,0,285.8,99.9999,1,4095,4095
33.585,0,0,285.8,99.9999,1,4095,4095
33.6,0,0,285.8,99.9999,1,4095,4095
33.615,0,0,285.8,99.9999,1,4095,4095
33.63,0,0,285.8,99.9999,1,4095,4095
33.645,0,0,285.8,99.9999,1,4095,4095
33.66,0,0,285.8,99.9999,1,4095,4095
33.675,0,0,285.8,99.9999,1,4095,4095
33.69,0,0,285.8,99.9999,1,4095,4095
33.705,0,0,285.8,99.9999,1,4095,4095
33.72,0,0,285.8,99.9999,1,4095,4095
33.735,0,0,285.8,99.9999,1,4095,4095
33.75,0,0,285.8,99.9999,1,4095,4095
33.765,0,0,285.8,99.9999,1,4095,4095
33.78,0,0,285.8,99.9999,1,4095,4095
33.795,0,0,285.8,99.9999,1,4095,4095
33.81,0,0,285.8,99.9999,1,4095,4095
33.825,0,0,285.8,99.9999,1,4095,4095
33.84,0,0,285.8,99.9999,1,4095,4095
33.855,0,0,285.8,99.9999,1,4095,4095
33.87,0,0,285.8,99.9999,1,4095,4095
33.885,0,0,285.8,99.9999,1,4095,4095
33.9,0,0,285.8,99.9999,1,4095,4095
33.915,0,0,285.8,99.9999,1,4095,4095
33.93,0,0,285.8,99.9999,1,4095,4095
33.945,0,0,285.8,99.9999,1,4095,4095
33.96,0,0,285.8,99.9999,1,4095,4095
33.975,0,0,285.8,99.9999,1,4095,4095
33.99,0,0,285.8,99.9999,1,4095,4095
34.005,0,0,285.8,99.9999,1,4095,4095
34.02,0,0,285.8,99.9999,1,4095,4095
34.035,0,0,285.8,99.9999,1,4095,4095
34.05,0,0,285.8,99.9999,1,4095,4095
34.065,0,0,285.8,99.9999,1,4095,4095
34.08,0,0,285.8,99.9999,1,4095,4095
34.095,0,0,285.8,99.9999,1,4095,4095
34.11,0,0,285.8,99.9999,1,4095,4095
34.125,0,0,285.8,99.9999,1,4095,4095
34.14,0,0,285.8,99.9999,1,4095,4095
34.155,0,0,285.8,99.9999,1,4095,4095
34.17,0,0,285.8,99.9999,1,4095,4095
34.185,0,0,285.8,99.9999,1,4095,4095
34.2,0,0,285.8,99.9999,1,4095,4095
34.215,0,0,285.8,99.9999,1,4095,4095
34.23,0,0,285.8,99.9999,1,4095,4095
34.245,0,0,285.8,99.9999,1,4095,4095
34.26,0,0,285.8,99.9999,1,4095,4095
34.275,0,0,285.8,99.9999,1,4095,4095
34.29,0,0,285.8,99.9999,1,4095,4095
34.305,0,0,285.8,99.9999,1,4095,4095
34.32,0,0,285.8,99.9999,1,4095,4095
34.335,0,0,285.8,99.9999,1,4095,4095
34.35,0,0,285.8,99.9999,1,4095,4095
34.365,0,0,285.8,99.9999,1,4095,4095
34.38,0,0,285.8,99.9999,1,4095,4095
34.395,0,0,285.8,99.9999,1,4095,4095
34.41,0,0,285.8,99.9999,1,4095,4095
34.425,0,0,285.8,99.9999,1,4095,4095
34.44,0,0,285.8,99.9999,1,4095,4095
34.455,0,0,285.8,99.9999,1,4095,4095
34.47,0,0,285.8,99.9999,1,4095,4095
34.485,0,0,285.8,99.9999,1,4095,4095
34.5,0,0,285.8,99.9999,1,4095,4095
34.515,0,0,285.8,99.9999,1,4095,4095
34.53,0,0,285.8,99.9999,1,4095,4095
34.545,0,0,285.8,99.9999,1,4095,4095
34.56,0,0,285.8,99.9999,1,4095,4095
34.575,0,0,285.8,99.9999,1,4095,4095
34.59,0,0,285.8,99.9999,1,4095,4095
34.605,0,0,285.8,99.9999,1,4095,4095
34.62,0,0,285.8,99.9999,1,4095,4095
34.635,0,0,285.8,99.9999,1,4095,4095
34.65,0,0,285.8,99.9999,1,4095,4095
34.665,0,0,285.8,99.9999,1,4095,4095
34.68,0,0,285.8,99.9999,1,4095,4095
34.695,0,0,285.8,99.9999,1,4095,4095
34.71,0,0,285.8,99.9999,1,4095,4095
34.725,0,0,285.8,99.9999,1,4095,4095
34.74,0,0,285.8,99.9999,1,4095,4095
34.755,0,0,285.8,99.9999,1,4095,4095
34.77,0,0,285.8,99.9999,1,4095,4095
34.785,0,0,285.8,99.9999,1,4095,4095
34.8,0,0,285.8,99.9999,1,4095,4095
34.815,0,0,285.8,99.9999,1,4095,4095
34.83,0,0,285.8,99.9999,1,4095,4095
34.845,0,0,285.8,99.9999,1,4095,4095
34.86,0,0,285.8,99.9999,1,4095,4095
34.875,0,0,285.8,99.9999,1,4095,4095
34.89,0,0,285.8,99.9999,1,4095,4095
34.905,0,0,285.8,99.9999,1,4095,4095
34.92,0,0,285.8,99.9999,1,4095,4095
34.935,0,0,285.8,99.9999,1,4095,4095
34.95,0,0,285.8,99.9999,1,4095,4095
34.965,0,0,285.8,99.9999,1,4095,4095
34.98,0,0,285.8,99.9999,1,4095,4095
34.995,0,0,285.8,99.9999,1,4095,4095
35.01,0,0,285.8,99.9999,1,4095,4095
35.025,0,0,285.8,99.9999,1,4095,4095
35.04,0,0,285.8,99.9999,1,4095,4095
35.055,0,0,285.8,99.9999,1,4095,4095
35.07,0,0,285.8,99.9999,1,4095,4095
35.085,0,0,285.8,99.9999,1,4095,4095
35.1,0,0,285.8,99.9999,1,4095,4095
35.115,0,0,285.8,99.9999,1,4095,4095
35.13,0,0,285.8,99.9999,1,4095,4095
35.145,0,0,285.8,99.9999,1,4095,4095
35.16,0,0,285.8,99.9999,1,4095,4095
35.175,0,0,285.8,99.9999,1,4095,4095
35.19,0,0,285.8,99.9999,1,4095,4095
35.205,0,0,285.8,99.9999,1,4095,4095
35.22,0,0,285.8,99.9999,1,4095,4095
35.235,0,0,285.8,99.9999,1,4095,4095
35.25,0,0,285.8,99.9999,1,4095,4095
35.265,0,0,285.8,99.9999,1,4095,4095
35.28,0,0,285.8,99.9999,1,4095,4095
35.295,0,0,285.8,99.9999,1,4095,4095
35.31,0,0,285.8,99.9999,1,4095,4095
35.325,0,0,285.8,99.9999,1,4095,4095
35.34,0,0,285.8,99.9999,1,4095,4095
35.355,0,0,285.8,99.9999,1,4095,4095
35.37,0,0,285.8,99.9999,1,4095,4095
35.385,0,0,285.8,99.9999,1,4095,4095
35.4,0,0,285.8,99.9999,1,4095,4095
35.415,0,0,285.8,99.9999,1,4095,4095
35.43,0,0,285.8,99.9999,1,4095,4095
35.445,0,0,285.8,99.9999,1,4095,4095
35.46,0,0,285.8,99.9999,1,4095,4095
35.475,0,0,285.8,99.9999,1,4095,4095
35.49,0,0,285.8,99.9999,1,4095,4095
35.505,0,0,285.8,99.9999,1,4095,4095
35.52,0,0,285.8,99.9999,1,4095,4095
35.535,0,0,285.8,99.9999,1,4095,4095
35.55,0,0,285.8,99.9999,1,4095,4095
35.565,0,0,285.8,99.9999,1,4095,4095
35.58,0,0,285.8,99.9999,1,4095,4095
35.595,0,0,285.8,99.9999,1,4095,4095
35.61,0,0,285.8,99.9999,1,4095,4095
35.625,0,0,285.8,99.9999,1,4095,4095
35.64,0,0,285.8,99.9999,1,4095,4095
35.655,0,0,285.8,99.9999,1,4095,4095
35.67,0,0,285.8,99.9999,1,4095,4095
35.685,0,0,285.8,99.9999,1,4095,4095
35.7,0,0,285.8,99.9999,1,4095,4095
35.715,0,0,285.8,99.9999,1,4095,4095
35.73,0,0,285.8,99.9999,1,4095,4095
35.745,0,0,285.8,99.9999,1,4095,4095
35.76,0,0,285.8,99.9999,1,4095,4095
35.775,0,0,285.8,99.9999,1,4095,4095
35.79,0,0,285.8,99.9999,1,4095,4095
35.805,0,0,285.8,99.9999,1,4095,4095
35.82,0,0,285.8,99.9999,1,4095,4095
35.835,0,0,285.8,99.9999,1,4095,4095
35.85,0,0,285.8,99.9999,1,4095,4095
35.865,0,0,285.8,99.9999,1,4095,4095
35.88,0,0,285.8,99.9999,1,4095,4095
35.895,0,0,285.8,99.9999,1,4095,4095
35.91,0,0,285.8,99.9999,1,4095,4095
35.925,0,0,285.8,99.9999,1,4095,4095
35.94,0,0,285.8,99.9999,1,4095,4095
35.955,0,0,285.8,99.9999,1,4095,4095
35.97,0,0,285.8,99.9999,1,4095,4095
35.985,0,0,285.8,99.9999,1,4095,4095
36,0,0,285.8,99.9999,1,4095,4095
36.015,0,0,285.8,99.9999,1,4095,4095
36.03,0,0,285.8,99.9999,1,4095,4095
36.045,0,0,285.8,99.9999,1,4095,4095
36.06,0,0,285.8,99.9999,1,4095,4095
36.075,0,0,285.8,99.9999,1,4095,4095
36.09,0,0,285.8,99.9999,1,4095,4095
36.105,0,0,285.8,99.9999,1,4095,4095
36.12,0,0,285.8,99.9999,1,4095,4095
36.135,0,0,285.8,99.9999,1,4095,4095
36.15,0,0,285.8,99.9999,1,4095,4095
36.165,0,0,285.8,99.9999,1,4095,4095
36.18,0,0,285.8,99.9999,1,4095,4095
36.195,0,0,285.8,99.9999,1,4095,4095
36.21,0,0,285.8,99.9999,1,4095,4095
36.225,0,0,285.8,99.9999,1,4095,4095
36.24,0,0,285.8,99.9999,1,4095,4095
36.255,0,0,285.8,99.9999,1,4095,4095
36.27,0,0,285.8,99.9999,1,4095,4095
36.285,0,0,285.8,99.9999,1,4095,4095
36.3,0,0,285.8,99.9999,1,4095,4095
36.315,0,0,285.8,99.9999,1,4095,4095
36.33,0,0,285.8,99.9999,1,4095,4095
36.345,0,0,285.8,99.9999,1,4095,4095
36.36,0,0,285.8,99.9999,1,4095,4095
36.375,0,0,285.8,99.9999,1,4095,4095
36.39,0,0,285.8,99.9999,1,4095,4095
36.405,0,0,285.8,99.9999,1,4095,4095
36.42,0,0,285.8,99.9999,1,4095,4095
36.435,0,0,285.8,99.9999,1,4095,4095
36.45,0,0,285.8,99.9999,1,4095,4095
36.465,0,0,285.8,99.9999,1,4095,4095
36.48,0,0,285.8,99.9999,1,4095,4095
36.495,0,0,285.8,99.9999,1,4095,4095
36.51,0,0,285.8,99.9999,1,4095,4095
36.525,0,0,285.8,99.9999,1,4095,4095
36.54,0,0,285.8,99.9999,1,4095,4095
36.555,0,0,285.8,99.9999,1,4095,4095
36.57,0,0,285.8,99.9999,1,4095,4095
36.585,0,0,285.8,99.9999,1,4095,4095
36.6,0,0,285.8,99.9999,1,4095,4095
36.615,0,0,285.8,99.9999,1,4095,4095
36.63,0,0,285.8,99.9999,1,4095,4095
36.645,0,0,285.8,99.9999,1,4095,4095
36.66,0,0,285.8,99.9999,1,4095,4095
36.675,0,0,285.8,99.9999,1,4095,4095
36.69,0,0,285.8,99.9999,1,4095,4095
36.705,0,0,285.8,99.9999,1,4095,4095
36.72,0,0,285.8,99.9999,1,4095,4095
36.735,0,0,285.8,99.9999,1,4095,4095
36.75,0,0,285.8,99.9999,1,4095,4095
36.765,0,0,285.8,99.9999,1,4095,4095
36.78,0,0,285.8,99.9999,1,4095,4095
36.795,0,0,285.8,99.9999,1,4095,4095
36.81,0,0,285.8,99.9999,1,4095,4095
36.825,0,0,285.8,99.9999,1,4095,4095
36.84,0,0,285.8,99.9999,1,4095,4095
36.855,0,0,285.8,99.9999,1,4095,4095
36.87,0,0,285.8,99.9999,1,4095,4095
36.885,0,0,285.8,99.9999,1,4095,4095
36.9,0,0,285.8,99.9999,1,4095,4095
36.915,0,0,285.8,99.9999,1,4095,4095
36.93,0,0,285.8,99.9999,1,4095,4095
36.945,0,0,285.8,99.9999,1,4095,4095
36.96,0,0,285.8,99.9999,1,4095,4095
36.975,0,0,285.8,99.9999,1,4095,4095
36.99,0,0,285.8,99.9999,1,4095,4095
37.005,0,0,285.8,99.9999,1,4095,4095
37.02,0,0,285.8,99.9999,1,4095,4095
37.035,0,0,285.8,99.9999,1,4095,4095
37.05,0,0,285.8,99.9999,1,4095,4095
37.065,0,0,285.8,99.9999,1,4095,4095
37.08,0,0,285.8,99.9999,1,4095,4095
37.095,0,0,285.8,99.9999,1,4095,4095
37.11,0,0,285.8,99.9999,1,4095,4095
37.125,0,0,285.8,99.9999,1,4095,4095
37.14,0,0,285.8,99.9999,1,4095,4095
37.155,0,0,285.8,99.9999,1,4095,4095
37.17,0,0,285.8,99.9999,1,4095,4095
37.185,0,0,285.8,99.9999,1,4095,4095
37.2,0,0,285.8,99.9999,1,4095,4095
37.215,0,0,285.8,99.9999,1,4095,4095
37.23,0,0,285.8,99.9999,1,4095,4095
37.245,0,0,285.8,99.9999,1,4095,4095
37.26,0,0,285.8,99.9999,1,4095,4095
37.275,0,0,285.8,99.9999,1,4095,4095
37.29,0,0,285.8,99.9999,1,4095,4095
37.305,0,0,285.8,99.9999,1,4095,4095
37.32,0,0,285.8,99.9999,1,4095,4095
37.335,0,0,285.8,99.9999,1,4095,4095
37.35,0,0,285.8,99.9999,1,4095,4095
37.365,0,0,285.8,99.9999,1,4095,4095
37.38,0,0,285.8,99.9999,1,4095,4095
37.395,0,0,285.8,99.9999,1,4095,4095
37.41,0,0,285.8,99.9999,1,4095,4095
37.425,0,0,285.8,99.9999,1,4095,4095
37.44,0,0,285.8,99.9999,1,4095,4095
37.455,0,0,285.8,99.9999,1,4095,4095
37.47,0,0,285.8,99.9999,1,4095,4095
37.485,0,0,285.8,99.9999,1,4095,4095
37.5,0,0,285.8,99.9999,1,4095,4095
37.515,0,0,285.8,99.9999,1,4095,4095
37.53,0,0,285.8,99.9999,1,4095,4095
37.545,0,0,285.8,99.9999,1,4095,4095
37.56,0,0,285.8,99.9999,1,4095,4095
37.575,0,0,285.8,99.9999,1,4095,4095
37.59,0,0,285.8,99.9999,1,4095,4095
37.605,0,0,285.8,99.9999,1,4095,4095
37.62,0,0,285.8,99.9999,1,4095,4095
37.635,0,0,285.8,99.9999,1,4095,4095
37.65,0,0,285.8,99.9999,1,4095,4095
37.665,0,0,285.8,99.9999,1,4095,4095
37.68,0,0,285.8,99.9999,1,4095,4095
37.695,0,0,285.8,99.9999,1,4095,4095
37.71,0,0,285.8,99.9999,1,4095,4095
37.725,0,0,285.8,99.9999,1,4095,4095
37.74,0,0,285.8,99.9999,1,4095,4095
37.755,0,0,285.8,99.9999,1,4095,4095
37.77,0,0,285.8,99.9999,1,4095,4095
37.785,0,0,285.8,99.9999,1,4095,4095
37.8,0,0,285.8,99.9999,1,4095,4095
37.815,0,0,285.8,99.9999,1,4095,4095
37.83,0,0,285.8,99.9999,1,4095,4095
37.845,0,0,285.8,99.9999,1,4095,4095
37.86,0,0,285.8,99.9999,1,4095,4095
37.875,0,0,285.8,99.9999,1,4095,4095
37.89,0,0,285.8,99.9999,1,4095,4095
37.905,0,0,285.8,99.9999,1,4095,4095
37.92,0,0,285.8,99.9999,1,4095,4095
37.935,0,0,285.8,99.9999,1,4095,4095
37.95,0,0,285.8,99.9999,1,4095,4095
37.965,0,0,285.8,99.9999,1,4095,4095
37.98,0,0,285.8,99.9999,1,4095,4095
37.995,0,0,285.8,99.9999,1,4095,4095
38.01,0,0,285.8,99.9999,1,4095,4095
38.025,0,0,285.8,99.9999,1,4095,4095
38.04,0,0,285.8,99.9999,1,4095,4095
38.055,0,0,285.8,99.9999,1,4095,4095
38.07,0,0,285.8,99.9999,1,4095,4095
38.085,0,0,285.8,99.9999,1,4095,4095
38.1,0,0,285.8,99.9999,1,4095,4095
38.115,0,0,285.8,99.9999,1,4095,4095
38.13,0,0,285.8,99.9999,1,4095,4095
38.145,0,0,285.8,99.9999,1,4095,4095
38.16,0,0,285.8,99.9999,1,4095,4095
38.175,0,0,285.8,99.9999,1,4095,4095
38.19,0,0,285.8,99.9999,1,4095,4095
38.205,0,0,285.8,99.9999,1,4095,4095
38.22,0,0,285.8,99.9999,1,4095,4095
38.235,0,0,285.8,99.9999,1,4095,4095
38.25,0,0,285.8,99.9999,1,4095,4095
38.265,0,0,285.8,99.9999,1,4095,4095
38.28,0,0,285.8,99.9999,1,4095,4095
38.295,0,0,285.8,99.9999,1,4095,4095
38.31,0,0,285.8,99.9999,1,4095,4095
38.325,0,0,285.8,99.9999,1,4095,4095
38.34,0,0,285.8,99.9999,1,4095,4095
38.355,0,0,285.8,99.9999,1,4095,4095
38.37,0,0,285.8,99.9999,1,4095,4095
38.385,0,0,285.8,99.9999,1,4095,4095
38.4,0,0,285.8,99.9999,1,4095,4095
38.415,0,0,285.8,99.9999,1,4095,4095
38.43,0,0,285.8,99.9999,1,4095,4095
38.445,0,0,285.8,99.9999,1,4095,4095
38.46,0,0,285.8,99.9999,1,4095,4095
38.475,0,0,285.8,99.9999,1,4095,4095
38.49,0,0,285.8,99.9999,1,4095,4095
38.505,0,0,285.8,99.9999,1,4095,4095
38.52,0,0,285.8,99.9999,1,4095,4095
38.535,0,0,285.8,99.9999,1,4095,4095
38.55,0,0,285.8,99.9999,1,4095,4095
38.565,0,0,285.8,99.9999,1,4095,4095
38.58,0,0,285.8,99.9999,1,4095,4095
38.595,0,0,285.8,99.9999,1,4095,4095
38.61,0,0,285.8,99.9999,1,4095,4095
38.625,0,0,285.8,99.9999,1,4095,4095
38.64,0,0,285.8,99.9999,1,4095,4095
38.655,0,0,285.8,99.9999,1,4095,4095
38.67,0,0,285.8,99.9999,1,4095,4095
38.685,0,0,285.8,99.9999,1,4095,4095
38.7,0,0,285.8,99.9999,1,4095,4095
38.715,0,0,285.8,99.9999,1,4095,4095
38.73,0,0,285.8,99.9999,1,4095,4095
38.745,0,0,285.8,99.9999,1,4095,4095
38.76,0,0,285.8,99.9999,1,4095,4095
38.775,0,0,285.8,99.9999,1,4095,4095
38.79,0,0,285.8,99.9999,1,4095,4095
38.805,0,0,285.8,99.9999,1,4095,4095
38.82,0,0,285.8,99.9999,1,4095,4095
38.835,0,0,285.8,99.9999,1,4095,4095
38.85,0,0,285.8,99.9999,1,4095,4095
38.865,0,0,285.8,99.9999,1,4095,4095
38.88,0,0,285.8,99.9999,1,4095,4095
38.895,0,0,285.8,99.9999,1,4095,4095
38.91,0,0,285.8,99.9999,1,4095,4095
38.925,0,0,285.8,99.9999,1,4095,4095
38.94,0,0,285.8,99.9999,1,4095,4095
38.955,0,0,285.8,99.9999,1,4095,4095
38.97,0,0,285.8,99.9999,1,4095,4095
38.985,0,0,285.8,99.9999,1,4095,4095
39,0,0,285.8,99.9999,1,4095,4095
39.015,0,0,285.8,99.9999,1,4095,4095
39.03,0,0,285.8,99.9999,1,4095,4095
39.045,0,0,285.8,99.9999,1,4095,4095
39.06,0,0,285.8,99.9999,1,4095,4095
39.075,0,0,285.8,99.9999,1,4095,4095
39.09,0,0,285.8,99.9999,1,4095,4095
39.105,0,0,285.8,99.9999,1,4095,4095
39.12,0,0,285.8,99.9999,1,4095,4095
39.135,0,0,285.8,99.9999,1,4095,4095
39.15,0,0,285.8,99.9999,1,4095,4095
39.165,0,0,285.8,99.9999,1,4095,4095
39.18,0,0,285.8,99.9999,1,4095,4095
39.195,0,0,285.8,99.9999,1,4095,4095
39.21,0,0,285.8,99.9999,1,4095,4095
39.225,0,0,285.8,99.9999,1,4095,4095
39.24,0,0,285.8,99.9999,1,4095,4095
39.255,0,0,285.8,99.9999,1,4095,4095
39.27,0,0,285.8,99.9999,1,4095,4095
39.285,0,0,285.8,99.9999,1,4095,4095
39.3,0,0,285.8,99.9999,1,4095,4095
39.315,0,0,285.8,99.9999,1,4095,4095
39.33,0,0,285.8,99.9999,1,4095,4095
39.345,0,0,285.8,99.9999,1,4095,4095
39.36,0,0,285.8,99.9999,1,4095,4095
39.375,0,0,285.8,99.9999,1,4095,4095
39.39,0,0,285.8,99.9999,1,4095,4095
39.405,0,0,285.8,99.9999,1,4095,4095
39.42,0,0,285.8,99.9999,1,4095,4095
39.435,0,0,285.8,99.9999,1,4095,4095
39.45,0,0,285.8,99.9999,1,4095,4095
39.465,0,0,285.8,99.9999,1,4095,4095
39.48,0,0,285.8,99.9999,1,4095,4095
39.495,0,0,285.8,99.9999,1,4095,4095
39.51,0,0,285.8,99.9999,1,4095,4095
39.525,0,0,285.8,99.9999,1,4095,4095
39.54,0,0,285.8,99.9999,1,4095,4095
39.555,0,0,285.8,99.9999,1,4095,4095
39.57,0,0,285.8,99.9999,1,4095,4095
39.585,0,0,285.8,99.9999,1,4095,4095
39.6,0,0,285.8,99.9999,1,4095,4095
39.615,0,0,285.8,99.9999,1,4095,4095
39.63,0,0,285.8,99.9999,1,4095,4095
39.645,0,0,285.8,99.9999,1,4095,4095
39.66,0,0,285.8,99.9999,1,4095,4095
39.675,0,0,285.8,99.9999,1,4095,4095
39.69,0,0,285.8,99.9999,1,4095,4095
39.705,0,0,285.8,99.9999,1,4095,4095
39.72,0,0,285.8,99.9999,1,4095,4095
39.735,0,0,285.8,99.9999,1,4095,4095
39.75,0,0,285.8,99.9999,1,4095,4095
39.765,0,0,285.8,99.9999,1,4095,4095
39.78,0,0,285.8,99.9999,1,4095,4095
39.795,0,0,285.8,99.9999,1,4095,4095
39.81,0,0,285.8,99.9999,1,4095,4095
39.825,0,0,285.8,99.9999,1,4095,4095
39.84,0,0,285.8,99.9999,1,4095,4095
39.855,0,0,285.8,99.9999,1,4095,4095
39.87,0,0,285.8,99.9999,1,4095,4095
39.885,0,0,285.8,99.9999,1,4095,4095
39.9,0,0,285.8,99.9999,1,4095,4095
39.915,0,0,285.8,99.9999,1,4095,4095
39.93,0,0,285.8,99.9999,1,4095,4095
39.945,0,0,285.8,99.9999,1,4095,4095
39.96,0,0,285.8,99.9999,1,4095,4095
39.975,0,0,285.8,99.9999,1,4095,4095
39.99,0,0,285.8,99.9999,1,4095,4095
40.005,0,0,285.8,99.9999,1,4095,4095
40.02,0,0,285.8,99.9999,1,4095,4095
40.035,0,0,285.8,99.9999,1,4095,4095
40.05,0,0,285.8,99.9999,1,4095,4095
40.065,0,0,285.8,99.9999,1,4095,4095
40.08,0,0,285.8,99.9999,1,4095,4095
40.095,0,0,285.8,99.9999,1,4095,4095
40.11,0,0,285.8,99.9999,1,4095,4095
40.125,0,0,285.8,99.9999,1,4095,4095
40.14,0,0,285.8,99.9999,1,4095,4095
40.155,0,0,285.8,99.9999,1,4095,4095
40.17,0,0,285.8,99.9999,1,4095,4095
40.185,0,0,285.8,99.9999,1,4095,4095
40.2,0,0,285.8,99.9999,1,4095,4095
40.215,0,0,285.8,99.9999,1,4095,4095
40.23,0,0,285.8,99.9999,1,4095,4095
40.245,0,0,285.8,99.9999,1,4095,4095
40.26,0,0,285.8,99.9999,1,4095,4095
40.275,0,0,285.8,99.9999,1,4095,4095
40.29,0,0,285.8,99.9999,1,4095,4095
40.305,0,0,285.8,99.9999,1,4095,4095
40.32,0,0,285.8,99.9999,1,4095,4095
40.335,0,0,285.8,99.9999,1,4095,4095
40.35,0,0,285.8,99.9999,1,4095,4095
40.365,0,0,285.8,99.9999,1,4095,4095
40.38,0,0,285.8,99.9999,1,4095,4095
40.395,0,0,285.8,99.9999,1,4095,4095
40.41,0,0,285.8,99.9999,1,4095,4095
40.425,0,0,285.8,99.9999,1,4095,4095
40.44,0,0,285.8,99.9999,1,4095,4095
40.455,0,0,285.8,99.9999,1,4095,4095
40.47,0,0,285.8,99.9999,1,4095,4095
40.485,0,0,285.8,99.9999,1,4095,4095
40.5,0,0,285.8,99.9999,1,4095,4095
40.515,0,0,285.8,99.9999,1,4095,4095
40.53,0,0,285.8,99.9999,1,4095,4095
40.545,0,0,285.8,99.9999,1,4095,4095
40.56,0,0,285.8,99.9999,1,4095,4095
40.575,0,0,285.8,99.9999,1,4095,4095
40.59,0,0,285.8,99.9999,1,4095,4095
40.605,0,0,285.8,99.9999,1,4095,4095
40.62,0,0,285.8,99.9999,1,4095,4095
40.635,0,0,285.8,99.9999,1,4095,4095
40.65,0,0,285.8,99.9999,1,4095,4095
40.665,0,0,285.8,99.9999,1,4095,4095
40.68,0,0,285.8,99.9999,1,4095,4095
40.695,0,0,285.8,99.9999,1,4095,4095
40.71,0,0,285.8,99.9999,1,4095,4095
40.725,0,0,285.8,99.9999,1,4095,4095
40.74,0,0,285.8,99.9999,1,4095,4095
40.755,0,0,285.8,99.9999,1,4095,4095
40.77,0,0,285.8,99.9999,1,4095,4095
40.785,0,0,285.8,99.9999,1,4095,4095
40.8,0,0,285.8,99.9999,1,4095,4095
40.815,0,0,285.8,99.9999,1,4095,4095
40.83,0,0,285.8,99.9999,1,4095,4095
40.845,0,0,285.8,99.9999,1,4095,4095
40.86,0,0,285.8,99.9999,1,4095,4095
40.875,0,0,285.8,99.9999,1,4095,4095
40.89,0,0,285.8,99.9999,1,4095,4095
40.905,0,0,285.8,99.9999,1,4095,4095
40.92,0,0,285.8,99.9999,1,4095,4095
40.935,0,0,285.8,99.9999,1,4095,4095
40.95,0,0,285.8,99.9999,1,4095,4095
40.965,0,0,285.8,99.9999,1,4095,4095
40.98,0,0,285.8,99.9999,1,4095,4095
40.995,0,0,285.8,99.9999,1,4095,4095
41.01,0,0,285.8,99.9999,1,4095,4095
41.025,0,0,285.8,99.9999,1,4095,4095
41.04,0,0,285.8,99.9999,1,4095,4095
41.055,0,0,285.8,99.9999,1,4095,4095
41.07,0,0,285.8,99.9999,1,4095,4095
41.085,0,0,285.8,99.9999,1,4095,4095
41.1,0,0,285.8,99.9999,1,4095,4095
41.115,0,0,285.8,99.9999,1,4095,4095
41.13,0,0,285.8,99.9999,1,4095,4095
41.145,0,0,285.8,99.9999,1,4095,4095
41.16,0,0,285.8,99.9999,1,4095,4095
41.175,0,0,285.8,99.9999,1,4095,4095
41.19,0,0,285.8,99.9999,1,4095,4095
41.205,0,0,285.8,99.9999,1,4095,4095
41.22,0,0,285.8,99.9999,1,4095,4095
41.235,0,0,285.8,99.9999,1,4095,4095
41.25,0,0,285.8,99.9999,1,4095,4095
41.265,0,0,285.8,99.9999,1,4095,4095
41.28,0,0,285.8,99.9999,1,4095,4095
41.295,0,0,285.8,99.9999,1,4095,4095
41.31,0,0,285.8,99.9999,1,4095,4095
41.325,0,0,285.8,99.9999,1,4095,4095
41.34,0,0,285.8,99.9999,1,4095,4095
41.355,0,0,285.8,99.9999,1,4095,4095
41.37,0,0,285.8,99.9999,1,4095,4095
41.385,0,0,285.8,99.9999,1,4095,4095
41.4,0,0,285.8,99.9999,1,4095,4095
41.415,0,0,285.8,99.9999,1,4095,4095
41.43,0,0,285.8,99.9999,1,4095,4095
41.445,0,0,285.8,99.9999,1,4095,4095
41.46,0,0,285.8,99.9999,1,4095,4095
41.475,0,0,285.8,99.9999,1,4095,4095
41.49,0,0,285.8,99.9999,1,4095,4095
41.505,0,0,285.8,99.9999,1,4095,4095
41.52,0,0,285.8,99.9999,1,4095,4095
41.535,0,0,285.8,99.9999,1,4095,4095
41.55,0,0,285.8,99.9999,1,4095,4095
41.565,0,0,285.8,99.9999,1,4095,4095
41.58,0,0,285.8,99.9999,1,4095,4095
41.595,0,0,285.8,99.9999,1,4095,4095
41.61,0,0,285.8,99.9999,1,4095,4095
41.625,0,0,285.8,99.9999,1,4095,4095
41.64,0,0,285.8,99.9999,1,4095,4095
41.655,0,0,285.8,99.9999,1,4095,4095
41.67,0,0,285.8,99.9999,1,4095,4095
41.685,0,0,285.8,99.9999,1,4095,4095
41.7,0,0,285.8,99.9999,1,4095,4095
41.715,0,0,285.8,99.9999,1,4095,4095
41.73,0,0,285.8,99.9999,1,4095,4095
41.745,0,0,285.8,99.9999,1,4095,4095
41.76,0,0,285.8,99.9999,1,4095,4095
41.775,0,0,285.8,99.9999,1,4095,4095
41.79,0,0,285.8,99.9999,1,4095,4095
41.805,0,0,285.8,99.9999,1,4095,4095
41.82,0,0,285.8,99.9999,1,4095,4095
