0,4.14467703343381
0.01,4.12970127052897
0.02,4.11590169078683
0.03,4.10320876389786
0.04,4.0915559424168
0.05,4.08087956693386
0.06,4.07111877344819
0.07,4.06221540290819
0.08,4.05411391288323
0.09,4.04676129133188
0.1,4.04010697243205
0.11,4.03410275443889
0.12,4.02870271953643
0.13,4.02386315564962
0.14,4.01954248018346
0.15,4.01570116565656
0.16,4.01230166719653
0.17,4.0093083518651
0.18,4.00668742978136
0.19,4.00440688701145
0.2,4.00243642019381
0.21,4.00074737286914
0.22,3.99931267348476
0.23,3.99810677504311
0.24,3.99710559636494
0.25,3.99628646493748
0.26,3.99562806131881
0.27,3.99511036506941
0.28,3.99471460218271
0.29,3.9944231939864
0.3,3.99421970748684
0.31,3.99408880712901
0.32,3.99401620794499
0.33,3.99398863006411
0.34,3.99399375455833
0.35,3.99402018059656
0.36,3.99405738388228
0.37,3.99409567634866
0.38,3.99412616708616
0.39,3.99414072447755
0.4,3.99413193951579
0.41,3.99409309028046
0.42,3.99401810754866
0.43,3.99390154151678
0.44,3.99373852960961
0.45,3.99352476535376
0.46,3.99325646829259
0.47,3.99293035491997
0.48,3.99254361061085
0.49,3.99209386252662
0.5,3.99157915347346
0.51,3.99099791669257
0.52,3.99034895156108
0.53,3.98963140018273
0.54,3.98884472484804
0.55,3.98798868634356
0.56,3.98706332309032
0.57,3.98606893109176
0.58,3.98500604467184
0.59,3.98387541798401
0.6,3.98267800727236
0.61,3.98141495386634
0.62,3.98008756789058
0.63,3.97869731267194
0.64,3.97724578982589
0.65,3.97573472500475
0.66,3.97416595429042
0.67,3.97254141121479
0.68,3.97086311439081
0.69,3.96913315573801
0.7,3.96735368928599
0.71,3.96552692054004
0.72,3.96365509639307
0.73,3.96174049556843
0.74,3.95978541957827
0.75,3.95779218418259
0.76,3.95576311133408
0.77,3.9537005215943
0.78,3.95160672700696
0.79,3.94948402441417
0.8,3.947334689202
0.81,3.94516096946156
0.82,3.94296508055256
0.83,3.940749200056
0.84,3.93851546310319
0.85,3.93626595806857
0.86,3.9340027226137
0.87,3.93172774007044
0.88,3.92944293615113
0.89,3.92715017597423
0.9,3.92485126139374
0.91,3.92254792862109
0.92,3.92024184612846
0.93,3.91793461282267
0.94,3.91562775647876
0.95,3.91332273242304
0.96,3.91102092245523
0.97,3.90872363399961
0.98,3.90643209947537
0.99,3.90414747587655
1,3.90187084455202
1.01,3.89960321117636
1.02,3.89734550590254
1.03,3.89509858368753
1.04,3.89286322478222
1.05,3.89064013537716
1.06,3.88842994839582
1.07,3.88623322442738
1.08,3.88405045279098
1.09,3.88188205272389
1.1,3.87972837468591
1.11,3.87758970177283
1.12,3.87546625123156
1.13,3.87335817607012
1.14,3.87126556675559
1.15,3.86918845299336
1.16,3.86712680558131
1.17,3.86508053833246
1.18,3.86304951006012
1.19,3.86103352661952
1.2,3.85903234300004
1.21,3.85704566546256
1.22,3.85507315371638
1.23,3.85311442313033
1.24,3.85116904697309
1.25,3.8492365586776
1.26,3.84731645412471
1.27,3.84540819394152
1.28,3.8435112058097
1.29,3.84162488677953
1.3,3.83974860558546
1.31,3.83788170495888
1.32,3.83602350393448
1.33,3.83417330014612
1.34,3.83233037210868
1.35,3.83049398148239
1.36,3.8286633753162
1.37,3.82683778826697
1.38,3.82501644479131
1.39,3.82319856130725
1.4,3.82138334832269
1.41,3.81957001252805
1.42,3.81775775885045
1.43,3.81594579246706
1.44,3.81413332077511
1.45,3.81231955531648
1.46,3.81050371365469
1.47,3.80868502120239
1.48,3.80686271299734
1.49,3.80503603542532
1.5,3.80320424788811
1.51,3.80136662441525
1.52,3.79952245521796
1.53,3.79767104818396
1.54,3.79581173031215
1.55,3.79394384908579
1.56,3.79206677378332
1.57,3.79017989672599
1.58,3.78828263446139
1.59,3.7863744288821
1.6,3.78445474827919
1.61,3.78252308832959
1.62,3.78057897301739
1.63,3.77862195548828
1.64,3.77665161883733
1.65,3.77466757682954
1.66,3.77266947455351
1.67,3.77065698900778
1.68,3.76862982962037
1.69,3.76658773870152
1.7,3.76453049182961
1.71,3.7624578981712
1.72,3.76036980073494
1.73,3.75826607656041
1.74,3.75614663684182
1.75,3.75401142698781
1.76,3.75186042661755
1.77,3.74969364949431
1.78,3.74751114339667
1.79,3.7453129899292
1.8,3.74309930427246
1.81,3.74087023487428
1.82,3.73862596308272
1.83,3.73636670272207
1.84,3.73409269961302
1.85,3.73180423103831
1.86,3.72950160515488
1.87,3.72718516035388
1.88,3.72485526457044
1.89,3.72251231454345
1.9,3.72015673502798
1.91,3.71778897796129
1.92,3.71540952158363
1.93,3.71301886951613
1.94,3.71061754979666
1.95,3.70820611387591
1.96,3.70578513557487
1.97,3.70335521000543
1.98,3.70091695245657
1.99,3.69847099724622
2,3.69601799654283
2.01,3.69355861915636
2.02,3.69109354930184
2.03,3.68862348533662
2.04,3.68614913847366
2.05,3.68367123147209
2.06,3.68119049730808
2.07,3.67870767782625
2.08,3.6762235223751
2.09,3.67373878642745
2.1,3.67125423018815
2.11,3.66877061719094
2.12,3.66628871288643
2.13,3.66380928322269
2.14,3.66133309322154
2.15,3.65886090555118
2.16,3.65639347909761
2.17,3.6539315675371
2.18,3.65147591791108
2.19,3.64902726920581
2.2,3.64658635093825
2.21,3.6441538817508
2.22,3.64173056801548
2.23,3.63931710245133
2.24,3.63691416275475
2.25,3.63452241024613
2.26,3.63214248853406
2.27,3.62977502219892
2.28,3.62742061549738
