183.84700000, 190.35600000, -75.05400000
-176.34800000, 230.97300000, -37.45500000
243.90900000, 256.83000000, 69.78400000
-170.30600000, 252.47800000, 112.81500000
120.16000000, 220.98000000, -10.15800000
